particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97,1,new,5,FruitsAndVegs,brusselssprout3,1,0,2.76480881683528,5,0.551258321385831,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99,1,new,5,HouseObjects,handbrush3,0,0,1.01193486806005,3,0.934639501851052,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101,1,new,5,Instruments,electricdrumset3,0,0,1.01326395804062,2,0.468386166263372,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,1,new,5,FruitsAndVegs,cabbage3,0,0,1.13839501468465,2,0.815213845577091,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103,1,new,5,FruitsAndVegs,carrot3,0,0,1.12663430115208,2,0.170621917117387,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106,1,new,5,FruitsAndVegs,casabamelon3,0,0,1.69251068774611,4,1.63140302058309,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107,1,new,5,Instruments,electricguitar3,1,0,1.19709979975596,2,3.07159702153876,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108,1,new,5,Instruments,flute3,0,0,1.20057037938386,4,1.73974148789421,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,1,new,5,FruitsAndVegs,cauliflower3,0,0,0.890855867415667,2,1.04942328575999,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113,1,new,5,Instruments,flutetrans3,0,0,1.71505710668862,3,1.31954284990206,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115,1,new,5,FruitsAndVegs,celery3,0,0,1.75054258899763,3,0.56486257025972,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116,1,new,5,Instruments,frenchhorn3,0,0,1.55893426481634,4,1.24929801048711,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119,1,new,5,HouseObjects,handvacuum3,0,0,1.0718673937954,3,0.000100066419690847,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123,1,new,5,FruitsAndVegs,cherry3,0,0,0.986684725619853,3,0.276775917969644,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126,1,new,5,HouseObjects,iron3,0,0,1.01589551754296,4,1.33647752040997,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127,1,new,5,HouseObjects,ironingboard3,0,0,0.850336906965822,1,1.52763073379174,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129,1,new,5,HouseObjects,key3,0,0,1.5318460399285,6,1.1513443402946,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132,1,new,5,HouseObjects,knife3,1,0,1.69158282596618,2,1.40023342473432,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133,1,new,5,FruitsAndVegs,cherrytomato3,0,0,1.06304549518973,2,1.58693655999377,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134,1,new,5,Instruments,gong3,0,0,0.906158683355898,2,2.2743967701681,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,1,new,5,Instruments,grandpiano3,0,0,1.22882893541828,3,0.0431415401399136,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136,1,new,5,Instruments,guitarcase3,1,0,1.42750125611201,1,0.141435179393739,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137,1,new,5,Instruments,harmonica3,0,0,1.98549322783947,1,0.961496162693948,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139,1,new,5,FruitsAndVegs,coconut3,0,0,1.42014315305278,5,0.757884335238487,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140,1,new,5,FruitsAndVegs,coffeebean3,0,0,1.24809560738504,6,1.68509549461305,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141,1,new,5,Instruments,harp3,1,0,2.98408844647929,3,2.19433962926269,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143,1,new,5,HouseObjects,lintroller3,0,0,1.15835477644578,3,0.370906209107488,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144,1,new,5,FruitsAndVegs,corn3,0,0,1.28526875097305,4,0.172036320436746,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145,1,new,5,FruitsAndVegs,cucumber3,0,0,1.07053253101185,4,0.142581135034561,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146,1,new,5,Instruments,hihat3,0,0,1.65844313660637,4,0.0263723637908697,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147,1,new,5,Instruments,keyboard3,0,0,0.74737637815997,4,0.0435029985383153,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152,1,new,5,Instruments,laud3,0,0,1.29636780638248,5,1.54230428440496,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,154,1,new,5,Instruments,maraca3,0,0,1.10644971067086,4,0.326502931304276,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157,1,new,5,Instruments,marimba3,0,0,1.4554445380345,4,2.62487720185891,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,158,1,new,5,FruitsAndVegs,eggplant3,0,0,1.91635842202231,4,0.000101349782198668,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160,1,new,5,FruitsAndVegs,endive3,0,0,1.58597598457709,4,0.658324467949569,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161,1,new,5,Instruments,metronome3,0,0,0.896731253713369,6,1.14313567103818,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163,1,new,5,Instruments,musicsheet3,0,0,2.98254062049091,2,1.27108559105545,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167,1,new,5,HouseObjects,match3,0,0,1.10170777142048,3,0.498696086928248,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,171,1,new,5,HouseObjects,pan3,0,0,1.16331128124148,4,0.306779865641147,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172,1,new,5,FruitsAndVegs,garlic3,0,0,1.87221878161654,5,0.270304943434894,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175,1,new,5,HouseObjects,pitcher3,0,0,1.19294831855223,5,0.0283496417105198,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177,1,new,5,FruitsAndVegs,ginger3,0,0,1.22627114271745,3,0.0575129664503038,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,1,new,5,HouseObjects,recyclingbin3,0,0,1.45578418718651,1,0.748714128043503,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181,1,new,5,FruitsAndVegs,grape3,0,0,1.36685383180156,4,0.307431261055171,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182,1,new,5,Instruments,musicstand3,0,0,0.888367031700909,1,3.45721045695245,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184,1,new,5,Instruments,oboe3,0,0,1.69550498854369,5,0.363387421704829,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189,1,new,5,FruitsAndVegs,greenolive3,0,0,1.18688178015873,4,0.297964702825993,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190,1,new,5,HouseObjects,rubbergloves3,0,0,1.47895121201873,5,2.06465714517981,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,191,1,new,5,FruitsAndVegs,iceberglettuce3,1,0,1.26837288821116,6,1.54882946098223,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,new,5,FruitsAndVegs,almond4,0,0,2.01032193546416,4,4.94786208641017,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,new,5,FruitsAndVegs,apple4,0,0,3.3587827537558,6,2.53982090001227,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,new,5,Instruments,accordion4,1,0,2.0700796652236,5,3.04097856170847,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,2,new,5,HouseObjects,ashtray4,0,0,1.38404155586613,2,1.18987672243384,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,2,new,5,FruitsAndVegs,apricot4,0,0,1.19820438156603,4,0.965132557787001,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,2,new,5,FruitsAndVegs,artichoke4,0,0,0.924584410851821,3,7.26391832000809,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,2,new,5,HouseObjects,ballofstring4,0,0,1.03358806489268,1,2.05834685461014,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,2,new,5,HouseObjects,barbecuelighter4,0,0,1.06635891908081,2,0.147903267643414,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,2,new,5,HouseObjects,basket4,0,0,0.991069054638501,4,0.27725861093495,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,2,new,5,HouseObjects,bleachbottle4,0,0,2.27530057670083,2,1.27008652873337,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,2,new,5,Instruments,acousticguitar4,1,0,1.27589456184069,4,0.0793781629763544,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,2,new,5,Instruments,balalaika4,0,0,1.29433760873508,3,1.95314893921022,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,2,new,5,HouseObjects,bottle4,0,0,0.764123103755992,3,0.765603576466674,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,2,new,5,Instruments,banjo4,0,0,0.919042901339708,3,0.221924659475917,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31,2,new,5,HouseObjects,broom4,0,0,0.782542737579206,3,0.0099899836932309,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,2,new,5,FruitsAndVegs,arugula4,0,0,1.01255707725068,3,1.89849941772991,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,2,new,5,HouseObjects,bucket4,0,0,0.832693110132823,3,1.55891758712824,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,2,new,5,Instruments,bassdrum4,0,0,1.11376259132521,5,1.69486866737134,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,2,new,5,FruitsAndVegs,asparagus4,0,0,0.798332415521145,3,2.36918422937742,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,2,new,5,Instruments,bassguitar4,0,0,3.12735785971745,1,0.303598260768922,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47,2,new,5,FruitsAndVegs,avocado4,0,0,NaN,4,0.177050555765163,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,2,new,5,Instruments,cello4,0,0,0.987785458448343,2,0.271737307193689,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49,2,new,5,FruitsAndVegs,banana4,0,0,0.934514739463339,5,3.91175503691193,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,2,new,5,Instruments,chime4,0,0,NaN,3,0.390288984024664,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51,2,new,5,Instruments,clarinet4,0,0,1.67974706238601,1,0.347558294422925,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,2,new,5,HouseObjects,clock4,0,0,1.52656977096922,4,1.02637300535571,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54,2,new,5,HouseObjects,clothesdryingrack4,0,0,0.929514936724445,6,0.0319921306509059,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,2,new,5,FruitsAndVegs,beansprouts4,0,0,1.85622704602429,3,2.69479810757912,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56,2,new,5,Instruments,cornet4,0,0,4.37611961553921,2,0.251542453101138,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,2,new,5,Instruments,cymbal4,0,0,1.03030831742217,4,1.27081040808116,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60,2,new,5,HouseObjects,clothespin4,1,0,1.42721516857273,3,0.231538110470865,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61,2,new,5,FruitsAndVegs,blackberry4,0,0,NaN,5,0.0475582623621449,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62,2,new,5,HouseObjects,coffee4,0,0,4.26305300035165,4,0.888744205672992,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65,2,new,5,Instruments,doublebass4,0,0,1.85939069054439,3,0.680231679871213,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66,2,new,5,FruitsAndVegs,blackolive4,1,0,2.5096254782402,6,2.34149784970214,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,2,new,5,Instruments,drums4,0,0,2.12898939455044,4,0.0277213388471864,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70,2,new,5,Instruments,electricdrumset4,0,0,4.06058103422401,3,0.412637194705894,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,2,new,5,FruitsAndVegs,blueberry4,1,0,2.81342772094649,3,0.0370111769880168,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74,2,new,5,HouseObjects,cushion4,0,0,1.75370559183648,5,0.106216221494833,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,2,new,5,HouseObjects,dishsoap4,0,0,1.05151570451562,2,1.44359145493945,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79,2,new,5,HouseObjects,doormat4,0,0,0.945289861236233,4,1.48690618723049,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80,2,new,5,FruitsAndVegs,broccoli4,0,0,1.2981885697809,4,1.97915375075536,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81,2,new,5,Instruments,electricguitar4,0,0,NaN,4,0.166234381031245,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82,2,new,5,Instruments,flute4,0,0,4.16076118621277,1,3.29765937133925,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85,2,new,5,HouseObjects,dustpan4,0,0,0.828065349924145,2,0.312896758521674,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87,2,new,5,HouseObjects,flyswatter4,0,0,0.497440443519736,2,0.336606452416163,4
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88,2,new,5,Instruments,flutetrans4,0,0,0.684133315662621,5,0.519414045818849,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89,2,new,5,FruitsAndVegs,brusselssprout4,1,0,1.11552722757915,6,0.172629984794185,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,2,new,5,FruitsAndVegs,cabbage4,1,0,1.14328031832702,5,0.0540160870004911,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91,2,new,5,HouseObjects,garbagebin4,0,0,0.693683262885315,2,0.547992686158977,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93,2,new,5,FruitsAndVegs,carrot4,0,0,1.36217924559605,4,0.0542829312907998,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95,2,new,5,Instruments,frenchhorn4,1,0,1.03325964111718,1,0.672253933153115,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101,2,new,5,FruitsAndVegs,casabamelon4,0,0,1.04978121654131,3,1.39912307006307,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105,2,new,5,HouseObjects,glass4,0,0,0.863361603202065,5,0.392936900636414,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106,2,new,5,HouseObjects,glassmop4,0,0,0.818205581104849,5,0.32243932900019,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107,2,new,5,HouseObjects,handbrush4,1,0,1.25486485712463,2,0.329844258521916,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112,2,new,5,Instruments,gong4,1,0,1.25811766358675,2,0.168326478858944,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113,2,new,5,Instruments,grandpiano4,1,0,1.31490129805752,2,0.110815116320737,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114,2,new,5,Instruments,guitarcase4,1,0,2.82031980904867,2,0.0909169341321103,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115,2,new,5,Instruments,harmonica4,1,0,1.16902373792254,1,0.921137885714415,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116,2,new,5,HouseObjects,handvacuum4,1,0,1.54042931785807,2,0.838969082949916,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117,2,new,5,FruitsAndVegs,cauliflower4,0,0,NaN,2,0.0449308722454589,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119,2,new,5,HouseObjects,iron4,0,0,1.15250023812405,3,0.16445370845031,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120,2,new,5,Instruments,harp4,0,0,3.02299254984246,4,1.53814029402565,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123,2,new,5,FruitsAndVegs,celery4,1,0,1.83592795586446,1,1.67353715919307,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124,2,new,5,HouseObjects,ironingboard4,0,0,1.55751056072768,2,0.267651895206654,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125,2,new,5,Instruments,hihat4,1,0,1.78625193759217,1,0.876103418850107,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128,2,new,5,HouseObjects,key4,1,0,0.798800996708451,1,0.0113075274857692,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133,2,new,5,FruitsAndVegs,cherry4,0,0,3.26418356067734,4,0.770640262780944,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,2,new,5,FruitsAndVegs,cherrytomato4,1,0,1.21651560990722,2,0.798994715383742,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136,2,new,5,FruitsAndVegs,coconut4,0,0,1.19912679048139,3,0.0233694032940548,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137,2,new,5,FruitsAndVegs,coffeebean4,1,0,1.88811205406091,3,0.278195452527143,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139,2,new,5,FruitsAndVegs,corn4,0,0,2.05881928451709,1,0.0713481378334109,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140,2,new,5,HouseObjects,knife4,0,0,1.038200750947,2,0.255598679010291,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143,2,new,5,HouseObjects,lintroller4,0,0,1.80161697385483,2,0.304657619824866,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147,2,new,5,HouseObjects,match4,0,0,NaN,2,2.0155032693292,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,2,new,5,FruitsAndVegs,cucumber4,0,0,1.02140014362521,3,0.23820184142096,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150,2,new,5,Instruments,keyboard4,0,0,3.54813412646763,2,0.160424102825345,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153,2,new,5,FruitsAndVegs,eggplant4,0,0,0.373470736783929,3,0.0179802387719974,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,154,2,new,5,HouseObjects,pan4,1,0,1.666828205809,2,0.321569198480574,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156,2,new,5,FruitsAndVegs,endive4,0,0,NaN,NaN,19.3395164024259,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157,2,new,5,FruitsAndVegs,garlic4,1,0,1.09966538622393,3,9.97458701021969e-05,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162,2,new,5,Instruments,laud4,0,0,0.996157377841882,2,1.85192546449252,5
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164,2,new,5,HouseObjects,pitcher4,1,0,1.11447556593339,5,0.62389193061972,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165,2,new,5,Instruments,maraca4,0,0,3.53571143356385,5,0.844265557534527,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168,2,new,5,FruitsAndVegs,ginger4,0,0,1.31481213614461,1,3.2874968368269,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169,2,new,5,Instruments,marimba4,0,0,1.14330308992066,5,0.540205130149843,6
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,171,2,new,5,HouseObjects,recyclingbin4,0,0,1.20833965431666,6,0.212961000012001,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172,2,new,5,Instruments,metronome4,1,0,4.11800259340089,4,0.339203373529017,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,178,2,new,5,Instruments,musicsheet4,1,0,1.82592835035757,4,0.135961664229399,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179,2,new,5,FruitsAndVegs,grape4,0,0,NaN,4,2.02522288073669,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182,2,new,5,FruitsAndVegs,greenolive4,1,0,1.73477023004671,1,1.04308156424668,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184,2,new,5,FruitsAndVegs,iceberglettuce4,0,0,1.14828685633256,6,0.85032311573741,3
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185,2,new,5,HouseObjects,rubbergloves4,0,0,1.04032652504975,6,1.21709291730076,2
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188,2,new,5,Instruments,musicstand4,0,0,2.61339359567501,3,1.86197510329657,1
27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189,2,new,5,Instruments,oboe4,0,0,1.04208218099666,5,1.09835810569348,1
